licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Knockharley Landfill - W0146,Site Updates/Notifications,Response to SV31708,https://leap.epa.ie/licence-profile/W0146/compliance/return/4e5312ac-396a-f011-a373-0050568a2d1a,2025-07-26T00:00:00+00:00,Open,2025-07-26T00:00:00,W0146,8a684cb8-e7fb-4d81-b843-20ffd7f4aeeb,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4e5312ac-396a-f011-a373-0050568a2d1a
Halfway - A0443,Complaint,Odour Log Halfway,https://leap.epa.ie/licence-profile/A0443/compliance/complaint/20091a8b-586c-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Open,2025-07-25T00:00:00,A0443,59cd9bca-2a6a-415a-a00e-7ccada9124f1,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=20091a8b-586c-f011-a373-0050568a2d1a
Drogheda - D0041,Complaint,"Raw sewage discharge on road, The Dale",https://leap.epa.ie/licence-profile/D0041/compliance/complaint/b6cef84f-556c-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Open,2025-07-25T00:00:00,D0041,1e68c97b-dd90-4c0c-bfac-8df866b32cfe,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=b6cef84f-556c-f011-a373-0050568a2d1a
Ringsend - D0034,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0034/compliance/incident/13f8838e-3269-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Closed,2025-07-25T00:00:00,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=13f8838e-3269-f011-a373-0050568a2d1a
Kilmeague - D0233,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0233/compliance/incident/35e370ec-2f69-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Closed,2025-07-25T00:00:00,D0233,6fdfaa2a-1a10-48a9-8aca-6526ca74c9d3,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=35e370ec-2f69-f011-a373-0050568a2d1a
Upper Liffey Valley Sewerage Scheme - D0002,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0002/compliance/incident/38bd8dd0-d467-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Closed,2025-07-23T00:00:00,D0002,b437566f-0bb3-482c-b719-ff577e1d9d75,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=38bd8dd0-d467-f011-a373-0050568a2d1a
Heineken Ireland Limited - P0445,Incident,Spillage,https://leap.epa.ie/licence-profile/P0445/compliance/incident/3e7586c0-0963-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Closed,2025-07-17T00:00:00,P0445,c52556b1-fa4b-4ba9-83bd-bdbf6e2ffa5c,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=3e7586c0-0963-f011-a373-0050568a2d1a
Drimoleague - D0470,Incident,Abatement equipment off-line,https://leap.epa.ie/licence-profile/D0470/compliance/incident/49f8442f-4169-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Open,2025-07-25T00:00:00,D0470,a3772081-b14b-4a57-aaae-4242ddd26901,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=49f8442f-4169-f011-a373-0050568a2d1a
Pfizer Ireland Pharmaceuticals Unlimited Company (Newbridge) - P0153,Incident,Breach of ELV,https://leap.epa.ie/licence-profile/P0153/compliance/incident/5109a474-5c69-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Open,2025-07-25T00:00:00,P0153,a3a54cba-adf7-4285-b057-7e331f952f80,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5109a474-5c69-f011-a373-0050568a2d1a
Derrinturn - D0244,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0244/compliance/incident/70ffe442-3169-f011-a373-0050568a2d1a,2025-07-25T00:00:00+00:00,Closed,2025-07-25T00:00:00,D0244,52cd4ea6-db5d-4cf3-827d-bda41ff20ade,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=70ffe442-3169-f011-a373-0050568a2d1a
