licence_profile_name,document_type,title,leap_url,document_date,compliance_status,compliance_date,profilenumber,licenceprofileid,document_url
Donohill Landfill - W0074,Incident,Trigger Level Reached,https://leap.epa.ie/licence-profile/W0074/compliance/incident/60b8ea7b-74ab-f011-a377-0050568a2d1a,2025-11-12T00:00:00+00:00,Closed,2025-10-17T00:00:00,W0074,cdb83cc9-092b-4574-ab13-4711ac3355c0,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=60b8ea7b-74ab-f011-a377-0050568a2d1a
Tralee - D0040,Incident,Uncontrolled Release,https://leap.epa.ie/licence-profile/D0040/compliance/incident/eab951d3-3eab-f011-a377-0050568a2d1a,2025-11-12T00:00:00+00:00,Closed,2025-10-17T00:00:00,D0040,221dec58-ed76-4de0-870d-997caad3d743,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=eab951d3-3eab-f011-a377-0050568a2d1a
William Grant & Sons Irish Manufacturing Limited - P0980,Site Updates/Notifications,Submission of Site Responses to most recent Site Visit,https://leap.epa.ie/licence-profile/P0980/compliance/return/df87de5a-d1ad-f011-a377-0050568a2d1a,2025-11-12T00:00:00+00:00,Closed,2025-10-20T00:00:00,P0980,c89eee77-a9b6-44f3-9f6c-4745330ef281,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=df87de5a-d1ad-f011-a377-0050568a2d1a
Galway - D0050,Site Updates/Notifications,Planned works notification - Lough Atalia network changeover,https://leap.epa.ie/licence-profile/D0050/compliance/return/e59a3ffb-6aab-f011-a377-0050568a2d1a,2025-11-12T00:00:00+00:00,Closed,2025-10-17T00:00:00,D0050,fece6fef-135e-4a4b-a091-9d2b9a346fcc,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e59a3ffb-6aab-f011-a377-0050568a2d1a
Manorcunningham - D0519,Incident,Shock load,https://leap.epa.ie/licence-profile/D0519/compliance/incident/c603097f-c9a2-f011-a377-0050568a2d1a,2025-11-11T00:00:00+00:00,Closed,2025-10-06T00:00:00,D0519,b3f5ca21-db2a-4511-8b77-7ac889a71a49,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=c603097f-c9a2-f011-a377-0050568a2d1a
Kinsale Road Landfill - W0012,Monitoring Returns,W0012-03 Q4 2024,https://leap.epa.ie/licence-profile/W0012/compliance/return/00631a3e-dc20-f011-a373-0050568a2d1a,2025-11-11T00:00:00+00:00,Closed,2025-04-24T00:00:00,W0012,3081235c-7590-430e-a822-c4f4f7d85c77,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=00631a3e-dc20-f011-a373-0050568a2d1a
Galway Corporation Depot - W0166,Site Updates/Notifications,W0166-01 Drainage Maps,https://leap.epa.ie/licence-profile/W0166/compliance/return/0c8fe26f-61ab-f011-a377-0050568a2d1a,2025-11-11T00:00:00+00:00,Closed,2025-10-17T00:00:00,W0166,e2e2af8f-4953-4155-8e6d-fe13962ca0d8,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0c8fe26f-61ab-f011-a377-0050568a2d1a
WuXi Vaccines Ireland Limited - P1146,Site Updates/Notifications,EPA Inspection Report SV31761,https://leap.epa.ie/licence-profile/P1146/compliance/return/277e6383-e197-f011-a377-0050568a2d1a,2025-11-11T00:00:00+00:00,Closed,2025-09-22T00:00:00,P1146,fedcbf7d-8376-4f30-8b27-d3abd5c54e88,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=277e6383-e197-f011-a377-0050568a2d1a
Cavan Waste Disposal Ltd - W0207,Site Updates/Notifications,SW Quartely Report,https://leap.epa.ie/licence-profile/W0207/compliance/return/28530f13-25a5-f011-a377-0050568a2d1a,2025-11-11T00:00:00+00:00,Closed,2025-10-09T00:00:00,W0207,090c5119-1b94-43b9-a97d-d4ab3199a426,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=28530f13-25a5-f011-a377-0050568a2d1a
Mallinckrodt Pharmaceuticals Ireland Limited - P1060,Site Updates/Notifications,Consent to Reg 14 (2),https://leap.epa.ie/licence-profile/P1060/compliance/return/3829c565-145c-ec11-a33c-0050568a2d1a,2025-11-11T00:00:00+00:00,Closed,2021-12-13T00:00:00,P1060,f0906e87-d97a-e811-a2d5-0050568a66b2,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3829c565-145c-ec11-a33c-0050568a2d1a
Starrus Eco Holdings Limited (Millenium Business Park) - W0183,Site Updates/Notifications,Licensee Public Response - SV32976,https://leap.epa.ie/licence-profile/W0183/compliance/return/4346a56e-daa9-f011-a377-0050568a2d1a,2025-11-11T00:00:00+00:00,Closed,2025-10-15T00:00:00,W0183,cf22f339-6828-4cec-af41-c14e1aa882b4,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4346a56e-daa9-f011-a377-0050568a2d1a
